VARIABLES= "X(mm)", "Y(mm)", "U(m/s)", "V(m/s)", ZONE T="Pixel", SOLUTIONTIME=     98, I=,    111, J=,    132, K=,      1, F=POINT 
  0.000000,  59.625671,   0.219843,  -0.010066,
  0.751900,  59.625671,   0.227603,   0.001570,
  1.503800,  59.625671,   0.210607,   0.009693,
  2.255700,  59.625671,   0.218315,   0.003894,
  3.007600,  59.625671,   0.213423,   0.013040,
  3.759500,  59.625671,   0.224195,  -0.008167,
  4.511399,  59.625671,   0.230168,  -0.001122,
  5.263301,  59.625671,   0.216677,  -0.000182,
  6.015201,  59.625671,   0.229656,   0.001711,
  6.767100,  59.625671,   0.231100,  -0.013503,
  7.519000,  59.625671,   0.222784,  -0.007427,
  8.270900,  59.625671,   0.227467,   0.003802,
  9.022799,  59.625671,   0.234230,  -0.000785,
  9.774699,  59.625671,   0.229980,   0.004041,
 10.526601,  59.625671,   0.206825,  -0.014336,
 11.278501,  59.625671,   0.222203,   0.006864,
 12.030400,  59.625671,   0.224797,  -0.003664,
 12.782300,  59.625671,   0.223919,   0.002005,
 13.534200,  59.625671,   0.221045,  -0.002747,
 14.286099,  59.625671,   0.208141,   0.004577,
 15.037999,  59.625671,   0.225575,  -0.007094,
 15.789901,  59.625671,   0.233038,   0.000261,
 16.541800,  59.625671,   0.215177,  -0.003414,
 17.293700,  59.625671,   0.225882,  -0.002041,
 18.045600,  59.625671,   0.228530,  -0.000276,
 18.797500,  59.625671,   0.222658,   0.004217,
 19.549399,  59.625671,   0.215903,   0.003924,
 20.301299,  59.625671,   0.226282,  -0.001729,
 21.053199,  59.625671,   0.215846,  -0.006666,
 21.805099,  59.625671,   0.234033,  -0.003017,
 22.556998,  59.625671,   0.226365,  -0.001806,
 23.308902,  59.625671,   0.213983,   0.005545,
 24.060802,  59.625671,   0.242347,  -0.017625,
 24.812701,  59.625671,   0.225558,   0.004632,
 25.564601,  59.625671,   0.222507,   0.007263,
 26.316501,  59.625671,   0.227512,   0.000084,
 27.068400,  59.625671,   0.229163,   0.003065,
 27.820300,  59.625671,   0.228438,  -0.004957,
 28.572200,  59.625671,   0.222668,  -0.005768,
 29.324100,  59.625671,   0.228671,   0.001663,
 30.075999,  59.625671,   0.232345,   0.005277,
 30.827899,  59.625671,   0.221337,  -0.002094,
 31.579799,  59.625671,   0.223045,  -0.004530,
 32.331698,  59.625671,   0.226883,   0.006608,
 33.083602,  59.625671,   0.225813,  -0.001340,
 33.835502,  59.625671,   0.216510,   0.007301,
 34.587401,  59.625671,   0.227151,   0.021014,
 35.339301,  59.625671,   0.230433,  -0.000997,
 36.091201,  59.625671,   0.235784,  -0.017628,
 36.843101,  59.625671,   0.232301,   0.000887,
 37.595000,  59.625671,   0.222879,   0.001674,
 38.346900,  59.625671,   0.235642,  -0.000266,
 39.098800,  59.625671,   0.221226,  -0.012038,
 39.850699,  59.625671,   0.225835,  -0.004737,
 40.602599,  59.625671,   0.232747,  -0.001046,
 41.354499,  59.625671,   0.234070,  -0.002294,
 42.106399,  59.625671,   0.233202,   0.006097,
 42.858298,  59.625671,   0.227858,  -0.007466,
 43.610202,  59.625671,   0.216609,  -0.010825,
 44.362102,  59.625671,   0.233212,   0.000206,
 45.114001,  59.625671,   0.223225,   0.008905,
 45.865901,  59.625671,   0.229344,  -0.006868,
 46.617801,  59.625671,   0.231659,  -0.001752,
 47.369700,  59.625671,   0.225360,  -0.001408,
 48.121600,  59.625671,   0.215254,   0.003097,
 48.873500,  59.625671,   0.225178,  -0.006922,
 49.625400,  59.625671,   0.235412,  -0.000170,
 50.377299,  59.625671,   0.226329,   0.007638,
 51.129199,  59.625671,   0.222140,   0.006439,
 51.881099,  59.625671,   0.228221,   0.005974,
 52.632998,  59.625671,   0.229173,   0.000160,
 53.384898,  59.625671,   0.213586,   0.006574,
 54.136798,  59.625671,   0.229794,  -0.001866,
 54.888698,  59.625671,   0.219155,  -0.008525,
 55.640597,  59.625671,   0.223434,   0.001900,
 56.392497,  59.625671,   0.224331,  -0.002947,
 57.144397,  59.625671,   0.230196,  -0.009459,
 57.896296,  59.625671,   0.224832,   0.002415,
 58.648204,  59.625671,   0.233613,  -0.005730,
 59.400104,  59.625671,   0.227421,   0.007378,
 60.152003,  59.625671,   0.232325,   0.005100,
 60.903903,  59.625671,   0.239351,  -0.000262,
 61.655803,  59.625671,   0.231266,  -0.003738,
 62.407702,  59.625671,   0.232616,   0.003407,
 63.159602,  59.625671,   0.229530,  -0.001360,
 63.911502,  59.625671,   0.228509,   0.001878,
 64.663402,  59.625671,   0.222597,   0.007686,
 65.415301,  59.625671,   0.209473,   0.000498,
 66.167201,  59.625671,   0.228296,  -0.004166,
 66.919101,  59.625671,   0.218536,  -0.003897,
